fpl_id,review_id,Name,Pos,Value,30_Pts,30_xMins,31_Pts,31_xMins,32_Pts,32_xMins,33_Pts,33_xMins,34_Pts,34_xMins,35_Pts,35_xMins,36_Pts,36_xMins,Team
4,4,Fábio Vieira,M,5.4,0.4,11.0,0.79,11.0,0.54,11.0,0.64,11.0,0.98,11.0,0.55,11.0,0.66,11.0,Arsenal
19,19,Saka,M,9.1,3.88,82.0,7.73,82.0,5.27,82.0,6.27,82.0,9.56,82.0,5.43,82.0,6.44,82.0,Arsenal
22,22,Smith Rowe,M,5.5,0.38,11.0,0.75,11.0,0.51,11.0,0.61,11.0,0.92,11.0,0.52,11.0,0.62,11.0,Arsenal
9,9,Jorginho,M,5.3,0.89,39.0,1.78,39.0,1.21,39.0,1.44,39.0,2.2,39.0,1.25,39.0,1.48,39.0,Arsenal
26,26,Trossard,M,6.5,1.76,39.38,3.03,39.38,2.07,39.38,2.46,39.38,3.75,39.38,2.13,39.38,2.52,39.38,Arsenal
12,12,Martinelli,M,7.7,2.59,68.85,5.55,68.85,3.79,68.85,4.5,68.85,6.87,68.85,3.9,68.85,4.62,68.85,Arsenal
14,14,Ødegaard,M,8.5,3.31,88.1,6.59,88.1,4.5,88.1,5.34,88.1,8.15,88.1,4.63,88.1,5.49,88.1,Arsenal
578,578,Nelson,M,4.8,0.45,15.0,0.89,15.0,0.61,15.0,0.72,15.0,1.1,15.0,0.62,15.0,0.74,15.0,Arsenal
540,540,Rice,M,5.5,2.2,84.0,4.38,84.0,2.99,84.0,3.55,84.0,5.42,84.0,3.08,84.0,3.65,84.0,Arsenal
15,15,Thomas,M,4.8,0.69,38.39,1.65,38.39,1.13,38.39,1.34,38.39,2.05,38.39,1.16,38.39,1.38,38.39,Arsenal
6,6,Havertz,M,7.2,2.8,70.69,5.35,70.69,3.65,70.69,4.33,70.69,6.61,70.69,3.75,70.69,4.45,70.69,Arsenal
58,58,Tielemans,M,5.6,3.42,75.14,1.99,75.14,3.2,75.14,1.91,75.14,3.08,75.14,2.9,75.14,2.53,75.14,Aston Villa
55,55,J.Ramsey,M,5.9,1.87,58.5,1.74,58.5,2.99,58.5,1.79,58.5,2.88,58.5,2.71,58.5,2.36,58.5,Aston Villa
47,47,Kamara,M,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa
50,50,McGinn,M,5.4,0.0,47.65,0.0,47.65,3.17,47.65,2.19,47.65,3.54,47.65,3.33,47.65,2.9,47.65,Aston Villa
43,43,Douglas Luiz,M,5.7,4.86,90.0,2.82,90.0,4.85,90.0,2.89,90.0,4.68,90.0,4.39,90.0,3.83,90.0,Aston Villa
34,34,Bailey,M,5.7,4.79,74.15,2.6,74.15,4.48,74.15,2.67,74.15,4.32,74.15,4.06,74.15,3.54,74.15,Aston Villa
40,40,Dendoncker,M,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa
35,35,Buendia,M,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa
599,599,Diaby,M,6.3,2.47,41.0,1.43,41.0,2.47,41.0,1.47,41.0,2.38,41.0,2.24,41.0,1.95,41.0,Aston Villa
672,672,Zaniolo,M,5.4,1.0,25.0,0.58,25.0,1.0,25.0,0.6,25.0,0.97,25.0,0.91,25.0,0.79,25.0,Aston Villa
63,63,Billing,M,5.1,0.95,22.0,0.95,22.0,1.01,22.0,0.94,22.0,1.34,22.0,0.91,22.0,0.59,22.0,Bournemouth
705,705,Sinisterra,M,5.5,1.31,33.0,1.31,33.0,1.39,33.0,1.31,33.0,1.85,33.0,1.26,33.0,0.82,33.0,Bournemouth
65,65,Christie,M,5.0,3.05,79.0,3.05,79.0,3.24,79.0,3.04,79.0,4.31,79.0,2.93,79.0,1.9,79.0,Bournemouth
72,72,Kluivert,M,4.6,1.89,45.71,2.39,45.71,2.54,45.71,2.38,45.71,3.37,45.71,2.29,45.71,1.49,45.71,Bournemouth
66,66,L.Cook,M,5.0,2.71,90.1,2.72,90.1,2.88,90.1,2.7,90.1,3.83,90.1,2.6,90.1,1.69,90.1,Bournemouth
78,78,O.Dango,M,4.7,2.71,48.29,2.23,48.29,2.37,48.29,2.22,48.29,3.15,48.29,2.14,48.29,1.39,48.29,Bournemouth
86,86,Tavernier,M,5.5,3.26,68.0,3.27,68.0,3.47,68.0,3.25,68.0,4.61,68.0,3.13,68.0,2.04,68.0,Bournemouth
64,64,Brooks,M,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth
111,111,Onyeka,M,4.9,1.95,61.0,1.88,61.0,1.66,61.0,2.44,61.0,2.08,61.0,1.69,61.0,2.05,61.0,Brentford
92,92,Baptiste,M,4.5,0.29,7.0,0.28,7.0,0.25,7.0,0.37,7.0,0.31,7.0,0.26,7.0,0.31,7.0,Brentford
110,110,Nørgaard,M,5.3,2.1,74.64,2.67,74.64,2.36,74.64,3.46,74.64,2.95,74.64,2.41,74.64,2.92,74.64,Brentford
115,115,Schade,M,5.2,0.0,11.56,0.0,11.56,0.47,11.56,1.38,11.56,1.58,11.56,1.29,11.56,1.56,11.56,Brentford
98,98,Damsgaard,M,4.8,0.45,10.0,0.43,10.0,0.38,10.0,0.56,10.0,0.48,10.0,0.39,10.0,0.47,10.0,Brentford
99,99,Dasilva,M,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford
106,106,Jensen,M,5.4,2.64,67.0,2.54,67.0,2.25,67.0,3.3,67.0,2.81,67.0,2.29,67.0,2.78,67.0,Brentford
105,105,Janelt,M,5.3,2.62,80.5,2.52,80.5,2.23,80.5,3.28,80.5,2.79,80.5,2.28,80.5,2.76,80.5,Brentford
108,108,Mbeumo,M,6.7,3.63,75.7,4.7,75.7,4.37,75.7,6.41,75.7,5.47,75.7,4.46,75.7,5.4,75.7,Brentford
700,700,Ansu Fati,M,6.4,1.97,46.0,2.55,46.0,2.04,46.0,2.79,46.0,0.53,46.0,3.62,46.0,3.91,46.0,Brighton
138,138,Lallana,M,4.9,0.76,28.0,0.99,28.0,0.79,28.0,1.08,28.0,0.2,28.0,1.4,28.0,1.51,28.0,Brighton
134,134,Gross,M,6.5,3.27,83.3,4.24,83.3,3.38,83.3,4.62,83.3,0.87,83.3,6.0,83.3,6.5,83.3,Brighton
122,122,Adingra,M,5.0,2.81,76.0,3.64,76.0,2.9,76.0,3.96,76.0,0.75,76.0,5.15,76.0,5.57,76.0,Brighton
130,130,Enciso,M,5.0,1.86,38.0,2.41,38.0,1.92,38.0,2.62,38.0,0.5,38.0,3.41,38.0,3.69,38.0,Brighton
128,128,Dahoud,M,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton
140,140,March,M,6.1,0.0,6.02,0.0,6.02,0.0,6.02,0.0,6.02,0.0,6.02,1.86,6.02,4.03,6.02,Brighton
143,143,Mitoma,M,6.4,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.41,Brighton
142,142,Milner,M,4.8,0.66,32.71,1.19,32.71,0.95,32.71,1.3,32.71,0.24,32.71,1.68,32.71,1.82,32.71,Brighton
133,133,Gilmour,M,4.8,1.79,76.5,2.32,76.5,1.85,76.5,2.53,76.5,0.48,76.5,3.29,76.5,3.56,76.5,Brighton
161,161,Brownhill,M,4.7,1.68,73.41,2.85,73.41,2.35,73.41,2.61,73.41,2.98,73.41,2.39,73.41,2.72,73.41,Burnley
660,660,Odobert,M,5.0,2.93,74.2,3.71,74.2,3.06,74.2,3.39,74.2,3.88,74.2,3.11,74.2,3.55,74.2,Burnley
184,184,Zaroury,M,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley
165,165,Cullen,M,5.0,1.61,59.38,1.86,59.38,1.36,59.38,1.51,59.38,1.73,59.38,1.38,59.38,1.58,59.38,Burnley
170,170,Gudmundsson,M,4.8,0.8,34.79,1.6,34.79,1.32,34.79,1.47,34.79,1.68,34.79,1.34,34.79,1.53,34.79,Burnley
600,600,Redmond,M,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley
605,605,Koleosho,M,4.8,0.0,1.83,0.0,1.83,0.0,1.83,0.0,1.83,0.0,1.83,0.0,1.83,0.92,1.83,Burnley
475,475,Berge,M,4.6,2.43,87.0,3.07,87.0,2.54,87.0,2.81,87.0,3.22,87.0,2.57,87.0,2.94,87.0,Burnley
196,196,Chukwuemeka,M,4.2,0.64,15.0,0.56,15.0,0.62,15.0,0.57,15.0,0.36,15.0,0.69,15.0,0.8,15.0,Chelsea
202,202,Gallagher,M,5.4,4.07,81.6,3.59,81.6,3.96,81.6,3.6,81.6,2.31,81.6,4.37,81.6,5.1,81.6,Chelsea
609,609,Maatsen,M,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea
216,216,Sterling,M,6.9,4.36,60.0,3.85,60.0,4.24,60.0,3.86,60.0,2.47,60.0,4.68,60.0,5.47,60.0,Chelsea
362,362,Palmer,M,5.7,6.27,80.2,5.53,80.2,6.1,80.2,5.55,80.2,3.56,80.2,6.73,80.2,7.87,80.2,Chelsea
199,199,Enzo,M,4.8,3.23,72.71,3.29,72.71,3.62,72.71,3.3,72.71,2.11,72.71,4.0,72.71,4.67,72.71,Chelsea
210,210,Mudryk,M,6.3,2.06,28.0,1.82,28.0,2.0,28.0,1.82,28.0,1.17,28.0,2.21,28.0,2.58,28.0,Chelsea
208,208,Madueke,M,5.3,1.05,19.0,0.93,19.0,1.02,19.0,0.93,19.0,0.6,19.0,1.13,19.0,1.32,19.0,Chelsea
126,126,Caicedo,M,5.0,2.68,83.7,2.36,83.7,2.6,83.7,2.37,83.7,1.52,83.7,2.87,83.7,3.36,83.7,Chelsea
667,667,Lavia,M,4.9,0.32,13.85,0.43,13.85,0.47,13.85,0.43,13.85,0.28,13.85,0.52,13.85,0.61,13.85,Chelsea
236,236,Olise,M,5.6,0.0,39.83,1.09,39.83,1.77,39.83,2.64,39.83,8.22,39.83,4.51,39.83,4.91,39.83,Crystal Palace
240,240,Schlupp,M,4.8,1.21,36.0,1.21,36.0,0.99,36.0,0.98,36.0,2.31,36.0,1.27,36.0,1.38,36.0,Crystal Palace
231,231,Lerma,M,4.7,2.45,91.0,2.46,91.0,2.0,91.0,1.98,91.0,4.69,91.0,2.58,91.0,2.8,91.0,Crystal Palace
226,226,Eze,M,6.0,4.28,80.0,4.3,80.0,3.5,80.0,3.46,80.0,8.2,80.0,4.5,80.0,4.89,80.0,Crystal Palace
807,807,Wharton,M,5.0,2.12,75.0,2.14,75.0,1.74,75.0,1.72,75.0,4.07,75.0,2.24,75.0,2.43,75.0,Crystal Palace
221,221,J.Ayew,M,5.4,2.88,79.0,2.9,79.0,2.36,79.0,2.33,79.0,5.53,79.0,3.03,79.0,3.3,79.0,Crystal Palace
229,229,Hughes,M,4.9,1.31,54.0,1.32,54.0,1.07,54.0,1.06,54.0,2.52,54.0,1.38,54.0,1.5,54.0,Crystal Palace
661,661,Harrison,M,5.5,3.03,75.0,3.01,75.0,3.9,75.0,2.87,75.0,5.19,75.0,3.62,75.0,3.68,75.0,Everton
250,250,Garner,M,4.9,2.67,86.0,2.66,86.0,3.45,86.0,2.53,86.0,4.59,86.0,3.2,86.0,3.25,86.0,Everton
261,261,Onana,M,4.7,1.68,56.0,1.67,56.0,2.17,56.0,1.59,56.0,2.88,56.0,2.01,56.0,2.04,56.0,Everton
254,254,Gana,M,4.8,1.49,63.0,1.48,63.0,1.92,63.0,1.41,63.0,2.55,63.0,1.78,63.0,1.81,63.0,Everton
259,259,McNeil,M,5.4,3.67,88.2,3.65,88.2,4.74,88.2,3.48,88.2,6.3,88.2,4.39,88.2,4.46,88.2,Everton
249,249,A.Doucoure,M,5.5,3.28,80.0,3.26,80.0,4.23,80.0,3.11,80.0,5.64,80.0,3.92,80.0,3.99,80.0,Everton
601,601,Danjuma,M,5.2,0.44,9.0,0.44,9.0,0.57,9.0,0.42,9.0,0.76,9.0,0.53,9.0,0.54,9.0,Everton
591,591,Willian,M,5.3,4.04,60.83,2.82,60.83,3.25,60.83,2.98,60.83,2.62,60.83,3.25,60.83,2.96,60.83,Fulham
256,256,Iwobi,M,5.3,4.27,80.0,3.38,80.0,3.9,80.0,3.57,80.0,3.14,80.0,3.89,80.0,3.55,80.0,Fulham
267,267,Andreas,M,5.3,3.47,68.0,2.75,68.0,3.17,68.0,2.91,68.0,2.55,68.0,3.16,68.0,2.88,68.0,Fulham
268,268,Cairney,M,4.9,1.54,34.0,1.22,34.0,1.41,34.0,1.29,34.0,1.13,34.0,1.4,34.0,1.28,34.0,Fulham
288,288,Wilson,M,5.3,2.26,50.71,2.21,50.71,2.54,50.71,2.33,50.71,2.05,50.71,2.54,50.71,2.31,50.71,Fulham
276,276,Lukić,M,4.3,1.88,39.29,1.17,39.29,1.35,39.29,1.24,39.29,1.09,39.29,1.35,39.29,1.23,39.29,Fulham
270,270,De Cordova-Reid,M,5.3,1.21,23.0,0.96,23.0,1.11,23.0,1.02,23.0,0.89,23.0,1.11,23.0,1.01,23.0,Fulham
282,282,Reed,M,4.5,0.68,27.71,0.81,27.71,0.94,27.71,0.86,27.71,0.76,27.71,0.94,27.71,0.85,27.71,Fulham
280,280,J.Palhinha,M,5.0,2.8,88.0,2.22,88.0,2.56,88.0,2.35,88.0,2.06,88.0,2.56,88.0,2.33,88.0,Fulham
662,662,Adama,M,4.9,1.05,18.0,0.83,18.0,0.96,18.0,0.88,18.0,0.77,18.0,0.96,18.0,0.87,18.0,Fulham
310,310,Thiago,M,5.0,0.0,18.74,0.44,18.74,0.62,18.74,1.06,18.74,1.8,18.74,1.14,18.74,1.2,18.74,Liverpool
295,295,Elliott,M,4.8,2.27,42.0,2.95,42.0,2.08,42.0,2.37,42.0,3.43,42.0,2.18,42.0,2.29,42.0,Liverpool
668,668,Endo,M,5.4,2.41,63.38,2.85,63.38,2.01,63.38,2.29,63.38,3.32,63.38,2.1,63.38,2.22,63.38,Liverpool
304,304,Mac Allister,M,5.8,4.12,88.0,5.36,88.0,3.77,88.0,4.31,88.0,6.23,88.0,3.95,88.0,4.16,88.0,Liverpool
309,309,Szoboszlai,M,7.1,3.25,69.0,4.22,69.0,2.97,69.0,3.39,69.0,4.91,69.0,3.11,69.0,3.28,69.0,Liverpool
300,300,Jones,M,5.0,0.6,34.56,1.57,34.56,1.62,34.56,1.85,34.56,2.67,34.56,1.69,34.56,1.79,34.56,Liverpool
708,708,Gravenberch,M,5.0,0.56,27.79,1.34,27.79,0.94,27.79,1.07,27.79,1.55,27.79,0.99,27.79,1.04,27.79,Liverpool
294,294,Diogo J.,M,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool
308,308,Salah,M,13.0,7.22,84.5,9.38,84.5,6.61,84.5,7.54,84.5,10.92,84.5,6.92,84.5,7.29,84.5,Liverpool
303,303,Luis Díaz,M,7.5,4.96,75.54,6.44,75.54,4.54,75.54,5.18,75.54,7.49,75.54,4.75,75.54,4.68,75.54,Liverpool
582,582,Mpanzu,M,4.7,1.25,32.58,0.72,32.58,0.84,32.58,0.5,32.58,0.87,32.58,0.76,32.58,0.83,32.58,Luton
727,727,Townsend,M,5.0,1.13,31.0,0.83,31.0,1.33,31.0,0.8,31.0,1.38,31.0,1.21,31.0,1.32,31.0,Luton
320,320,Clark,M,4.8,1.77,57.29,1.1,57.29,1.78,57.29,1.07,57.29,1.85,57.29,1.61,57.29,1.76,57.29,Luton
21,21,Sambi,M,4.9,1.15,70.55,1.31,70.55,2.45,70.55,1.48,70.55,2.54,70.55,2.22,70.55,2.43,70.55,Luton
52,52,Nakamba,M,4.3,0.0,2.29,0.0,2.29,0.0,2.29,0.0,2.29,0.0,2.29,0.0,2.29,0.59,2.29,Luton
630,630,Barkley,M,5.0,3.18,86.0,2.34,86.0,3.78,86.0,2.28,86.0,3.92,86.0,3.42,86.0,3.74,86.0,Luton
586,586,Chong,M,4.7,2.13,63.0,1.56,63.0,2.52,63.0,1.52,63.0,2.62,63.0,2.29,63.0,2.5,63.0,Luton
344,344,Bernardo,M,6.2,2.71,72.0,3.65,72.0,3.23,72.0,4.5,72.0,2.76,72.0,3.24,72.0,3.89,72.0,Man City
354,354,Grealish,M,7.2,1.28,30.0,1.73,30.0,1.53,30.0,2.14,30.0,1.31,30.0,1.54,30.0,1.85,30.0,Man City
356,356,Kovačić,M,4.6,0.8,27.0,1.08,27.0,0.96,27.0,1.34,27.0,0.82,27.0,0.96,27.0,1.16,27.0,Man City
566,566,Matheus N.,M,4.7,0.68,22.0,0.92,22.0,0.81,22.0,1.13,22.0,0.69,22.0,0.81,22.0,0.98,22.0,Man City
365,365,Rodrigo,M,5.6,2.99,91.0,4.04,91.0,3.57,91.0,4.98,91.0,3.05,91.0,3.58,91.0,4.31,91.0,Man City
678,678,Doku,M,6.4,2.15,48.61,2.52,48.61,2.23,48.61,3.11,48.61,1.91,48.61,2.24,48.61,2.69,48.61,Man City
345,345,Bobb,M,4.4,0.69,13.0,0.94,13.0,0.83,13.0,1.16,13.0,0.71,13.0,0.83,13.0,1.0,13.0,Man City
353,353,Foden,M,8.1,4.41,79.92,5.75,79.92,5.08,79.92,7.09,79.92,4.34,79.92,5.1,79.92,6.13,79.92,Man City
349,349,De Bruyne,M,10.5,2.34,58.78,4.26,58.78,4.74,58.78,6.62,58.78,4.05,58.78,4.76,58.78,5.72,58.78,Man City
373,373,B.Fernandes,M,8.2,4.85,90.0,4.41,90.0,4.3,90.0,4.65,90.0,5.49,90.0,6.0,90.0,4.62,90.0,Man Utd
709,709,Amrabat,M,5.0,0.28,13.0,0.26,13.0,0.25,13.0,0.27,13.0,0.32,13.0,0.35,13.0,0.27,13.0,Man Utd
400,400,Van de Beek,M,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd
379,379,Eriksen,M,5.8,0.67,16.0,0.61,16.0,0.59,16.0,0.64,16.0,0.76,16.0,0.83,16.0,0.64,16.0,Man Utd
392,392,McTominay,M,4.6,2.76,61.29,2.14,61.29,2.09,61.29,2.26,61.29,2.67,61.29,2.92,61.29,2.24,61.29,Man Utd
376,376,Casemiro,M,5.3,1.45,64.64,2.02,64.64,2.02,64.64,2.19,64.64,2.58,64.64,2.83,64.64,2.17,64.64,Man Utd
388,388,Mainoo,M,4.4,1.77,69.0,1.61,69.0,1.57,69.0,1.7,69.0,2.01,69.0,2.19,69.0,1.69,69.0,Man Utd
372,372,Antony,M,6.8,0.86,19.0,0.78,19.0,0.76,19.0,0.82,19.0,0.97,19.0,1.06,19.0,0.82,19.0,Man Utd
397,397,Sancho,M,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd
396,396,Rashford,M,8.4,4.87,80.7,4.35,80.7,4.13,80.7,4.48,80.7,5.28,80.7,5.77,80.7,4.44,80.7,Man Utd
209,209,Mount,M,6.8,1.11,36.56,1.62,36.56,1.58,36.56,1.71,36.56,2.01,36.56,2.2,36.56,1.69,36.56,Man Utd
382,382,Garnacho,M,4.9,4.51,80.07,3.98,80.07,3.88,80.07,4.2,80.07,4.95,80.07,5.41,80.07,4.16,80.07,Man Utd
403,403,Anderson,M,4.2,1.21,24.0,1.15,24.0,1.06,24.0,1.12,24.0,0.88,24.0,1.44,24.0,1.15,24.0,Newcastle
416,416,Joelinton,M,5.8,0.0,5.97,0.0,5.97,0.0,5.97,0.0,5.97,0.0,5.97,1.28,5.97,2.04,5.97,Newcastle
406,406,Bruno G.,M,5.8,3.89,88.5,3.69,88.5,3.39,88.5,3.58,88.5,2.83,88.5,4.6,88.5,3.68,88.5,Newcastle
402,402,Almirón,M,6.0,3.25,62.2,3.08,62.2,2.83,62.2,2.99,62.2,2.37,62.2,3.85,62.2,3.07,62.2,Newcastle
421,421,Longstaff,M,4.8,3.43,80.8,3.25,80.8,2.99,80.8,3.16,80.8,2.5,80.8,4.06,80.8,3.24,80.8,Newcastle
432,432,Willock,M,5.3,3.34,68.0,3.17,68.0,2.91,68.0,3.07,68.0,2.43,68.0,3.95,68.0,3.16,68.0,Newcastle
603,603,Barnes,M,6.2,1.56,31.94,2.02,31.94,1.85,31.94,1.95,31.94,1.55,31.94,2.51,31.94,2.01,31.94,Newcastle
423,423,J.Murphy,M,5.0,2.65,42.29,2.01,42.29,1.84,42.29,1.95,42.29,1.54,42.29,2.51,42.29,2.0,42.29,Newcastle
412,412,Gordon,M,6.1,3.79,72.82,4.35,72.82,3.99,72.82,4.33,72.82,3.43,72.82,5.57,72.82,4.45,72.82,Newcastle
429,429,Tonali,M,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle
635,635,Miley,M,4.5,1.19,30.0,1.13,30.0,1.03,30.0,1.09,30.0,0.86,30.0,1.4,30.0,1.12,30.0,Newcastle
712,712,Dominguez,M,5.0,1.94,59.71,2.42,59.71,1.96,59.71,2.42,59.71,2.0,59.71,1.64,59.71,2.53,59.71,Nott'm Forest
447,447,Gibbs-White,M,5.7,4.38,84.5,4.59,84.5,3.72,84.5,4.58,84.5,3.79,84.5,3.11,84.5,4.8,84.5,Nott'm Forest
205,205,Hudson-Odoi,M,4.7,2.74,55.0,2.87,55.0,2.32,55.0,2.86,55.0,2.37,55.0,1.94,55.0,3.0,55.0,Nott'm Forest
470,470,Yates,M,4.8,2.26,64.29,2.04,64.29,1.66,64.29,2.04,64.29,1.69,64.29,1.39,64.29,2.14,64.29,Nott'm Forest
442,442,Danilo,M,5.3,1.16,46.56,1.73,46.56,1.41,46.56,1.73,46.56,1.43,46.56,1.18,46.56,1.81,46.56,Nott'm Forest
713,713,Sangaré,M,4.9,1.92,65.38,1.84,65.38,1.49,65.38,1.83,65.38,1.51,65.38,1.24,65.38,1.92,65.38,Nott'm Forest
451,451,Kouyaté,M,4.8,0.13,4.0,0.14,4.0,0.11,4.0,0.14,4.0,0.11,4.0,0.09,4.0,0.15,4.0,Nott'm Forest
453,453,Mangala,M,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest
378,378,Elanga,M,5.1,4.54,74.0,4.76,74.0,3.86,74.0,4.75,74.0,3.93,74.0,3.23,74.0,4.98,74.0,Nott'm Forest
638,638,Vini Souza,M,5.0,2.31,81.0,1.55,81.0,2.09,81.0,2.01,81.0,3.68,81.0,1.91,81.0,2.21,81.0,Sheffield Utd
663,663,Hamer,M,4.9,3.11,76.0,2.09,76.0,2.8,76.0,2.7,76.0,4.94,76.0,2.57,76.0,2.97,76.0,Sheffield Utd
360,360,McAtee,M,4.4,2.9,65.0,1.95,65.0,2.62,65.0,2.52,65.0,4.62,65.0,2.4,65.0,2.78,65.0,Sheffield Utd
775,775,Brereton Díaz,M,5.0,3.63,67.0,2.44,67.0,3.28,67.0,3.16,67.0,5.78,67.0,3.01,67.0,3.48,67.0,Sheffield Utd
488,488,Norwood,M,4.8,1.04,32.0,0.7,32.0,0.94,32.0,0.9,32.0,1.65,32.0,0.86,32.0,0.99,32.0,Sheffield Utd
489,489,Osborn,M,4.8,1.61,49.0,1.08,49.0,1.45,49.0,1.4,49.0,2.56,49.0,1.33,49.0,1.54,49.0,Sheffield Utd
587,587,Slimane,M,4.7,0.65,19.08,0.54,19.08,0.73,19.08,0.7,19.08,1.29,19.08,0.67,19.08,0.77,19.08,Sheffield Utd
450,450,Johnson,M,5.8,3.21,44.0,2.44,44.0,2.66,44.0,2.3,44.0,1.74,44.0,1.93,44.0,1.87,44.0,Spurs
513,513,Sarr,M,4.4,3.24,62.0,2.46,62.0,2.69,62.0,2.33,62.0,1.76,62.0,1.95,62.0,1.89,62.0,Spurs
509,509,Richarlison,M,6.9,4.78,62.62,4.01,62.62,4.38,62.62,3.79,62.62,2.86,62.62,3.17,62.62,3.07,62.62,Spurs
515,515,Skipp,M,4.5,0.1,3.0,0.08,3.0,0.09,3.0,0.07,3.0,0.06,3.0,0.06,3.0,0.06,3.0,Spurs
503,503,Lo Celso,M,4.8,0.56,10.0,0.42,10.0,0.46,10.0,0.4,10.0,0.3,10.0,0.34,10.0,0.33,10.0,Spurs
583,583,Solomon,M,5.1,0.0,12.34,0.45,12.34,0.98,12.34,1.06,12.34,0.81,12.34,0.89,12.34,0.86,12.34,Spurs
501,501,Kulusevski,M,6.8,4.75,72.15,3.43,72.15,3.74,72.15,3.24,72.15,2.45,72.15,2.71,72.15,2.63,72.15,Spurs
